month,ts_code,factor_score
2017-09,600614.SH,0.7894300976426513
2017-09,601666.SH,0.780138651353337
2017-09,000088.SZ,0.7785467914892179
2017-09,601186.SH,0.770611795769236
2017-09,300180.SZ,0.7670031134994104
2017-09,600518.SH,0.7639849903766932
2017-09,601919.SH,0.7567550320788089
2017-09,601101.SH,0.7564226732648245
2017-09,600104.SH,0.7555588372919356
2017-09,601628.SH,0.7485645318251588
2017-09,601939.SH,0.7452235519548892
2017-09,601633.SH,0.7450127805166734
2017-09,601669.SH,0.739479895106456
2017-09,000688.SZ,0.7387045652020633
2017-09,601880.SH,0.7333864486428541
2017-09,600291.SH,0.7265337929367902
2017-09,601225.SH,0.7168136833237125
2017-09,000703.SZ,0.7111077758246638
2017-09,000039.SZ,0.7097680579044888
2017-09,600703.SH,0.7039202496403829
2017-09,600028.SH,0.7032403095302803
2017-09,601901.SH,0.6913060250930201
2017-09,002240.SZ,0.6900776141063247
2017-09,600675.SH,0.6879718501045464
2017-09,600179.SH,0.6863044256631374
2017-09,002271.SZ,0.680218370866573
2017-09,600717.SH,0.6798129618632635
2017-09,600567.SH,0.6783200250512866
2017-09,600528.SH,0.6772021132014513
2017-09,601111.SH,0.6724693446686912
2017-09,600031.SH,0.6722911929918295
2017-09,600339.SH,0.6607454408056936
2017-09,600197.SH,0.6605370753239037
2017-09,601398.SH,0.6602206639567816
2017-09,002236.SZ,0.6561623257056792
2017-09,601988.SH,0.6513505257654842
2017-09,603338.SH,0.6509505175225601
2017-09,601328.SH,0.6422357478479576
2017-09,600409.SH,0.6399922230409147
2017-09,601985.SH,0.6378774609214652
2017-09,002430.SZ,0.635443549752913
2017-09,002497.SZ,0.6227131646600411
2017-09,002466.SZ,0.6164814288403637
2017-09,000429.SZ,0.615844337530096
2017-09,600720.SH,0.615117079302663
2017-09,000553.SZ,0.6143973919893531
2017-09,600018.SH,0.6136161223078355
2017-09,000927.SZ,0.6110318893160418
2017-09,601390.SH,0.6082423204336198
2017-09,300124.SZ,0.605121214880823
2017-09,600298.SH,0.602749260948202
2017-09,601100.SH,0.5995660388896108
2017-09,600150.SH,0.5987884116719489
2017-09,000878.SZ,0.5974878538747727
2017-09,600132.SH,0.5943919073018905
2017-09,601117.SH,0.5938197243679433
2017-09,600633.SH,0.5904267961114174
2017-09,600068.SH,0.5820277142685979
2017-09,000959.SZ,0.5817971784662014
2017-09,002044.SZ,0.5791952744748624
2017-09,601699.SH,0.5778807583539723
2017-09,002602.SZ,0.5775809959699524
2017-09,000630.SZ,0.5771513671267706
2017-09,002384.SZ,0.5746365603278709
2017-09,002083.SZ,0.5738052665929916
2017-09,600392.SH,0.5728595900415537
2017-09,002373.SZ,0.5680794045662276
2017-09,002122.SZ,0.5672727288061877
2017-09,601333.SH,0.566161241016541
2017-09,600827.SH,0.5586839872014544
2017-09,600009.SH,0.5583670967868051
2017-09,600320.SH,0.5508389584862992
2017-09,000425.SZ,0.5497413562832875
2017-09,601766.SH,0.5479623372034843
2017-09,600566.SH,0.5478027527149525
2017-09,600585.SH,0.5454966354128763
2017-09,601857.SH,0.5452699409792998
2017-09,000600.SZ,0.5415289448298646
2017-09,600886.SH,0.5390624769212665
2017-09,601998.SH,0.5369680591436935
2017-09,600801.SH,0.5347000404454273
2017-09,601288.SH,0.533439392204376
2017-09,601933.SH,0.5320483057986094
2017-09,002019.SZ,0.5316091463849584
2017-09,000997.SZ,0.5298195083151069
2017-09,002002.SZ,0.5296960492897165
2017-09,601166.SH,0.5285876739490957
2017-09,600115.SH,0.5238661144609142
2017-09,600900.SH,0.5228232020108872
2017-09,600755.SH,0.5226693261630596
2017-09,601718.SH,0.5226682350348697
2017-09,600315.SH,0.522258634572419
2017-09,600674.SH,0.518269842670667
2017-09,000063.SZ,0.5134526011113751
2017-09,601991.SH,0.5129322488391361
2017-09,002603.SZ,0.5117806172665245
2017-09,002411.SZ,0.5074335515460903
2017-09,601818.SH,0.5073877295739521
2017-09,000528.SZ,0.5051524647493372
2017-09,600887.SH,0.5043776375611136
2017-09,601155.SH,0.503127499131528
2017-09,001914.SZ,0.5023217843857803
2017-09,601898.SH,0.5012309186199736
2017-09,601018.SH,0.500599045211529
2017-09,600643.SH,0.4974662757658976
2017-09,600029.SH,0.4953577164157898
2017-09,600688.SH,0.48991775933217774
2017-09,300257.SZ,0.48700437366656274
2017-09,000661.SZ,0.48572027210599367
2017-09,600089.SH,0.4852586391971451
2017-09,000825.SZ,0.48475787827922173
2017-09,600642.SH,0.48186011830441444
2017-09,600352.SH,0.48114501398748216
2017-09,600153.SH,0.47976484164367
2017-09,300115.SZ,0.47817492623569025
2017-09,601211.SH,0.4770496445022883
2017-09,000418.SZ,0.47645148658373987
2017-09,300122.SZ,0.4760584135132824
2017-09,600362.SH,0.4741215234810313
2017-09,002146.SZ,0.4737104405708811
2017-09,600428.SH,0.4722583019484869
2017-09,600017.SH,0.47192599733538126
2017-09,600764.SH,0.4710122672164873
2017-09,601918.SH,0.4687350843009982
2017-09,000539.SZ,0.468094766039343
2017-09,600023.SH,0.46286954416167053
2017-09,600790.SH,0.4606110790822727
2017-09,600486.SH,0.4605454056451328
2017-09,600586.SH,0.45937767080146286
2017-09,002419.SZ,0.4587193492856303
2017-09,002126.SZ,0.45777533433407996
2017-09,601607.SH,0.4536017376792705
2017-09,000617.SZ,0.45296204901157566
2017-09,600056.SH,0.451746673953035
2017-09,002415.SZ,0.45098192250859515
2017-09,600970.SH,0.44938661304943023
2017-09,600377.SH,0.44687624672492526
2017-09,600803.SH,0.4453865320631634
2017-09,600497.SH,0.44495366308646345
2017-09,000776.SZ,0.44479769005112485
2017-09,600030.SH,0.44301873273711506
2017-09,600690.SH,0.4423786388107983
2017-09,002028.SZ,0.44163521985929716
2017-09,600739.SH,0.44162781464961204
2017-09,002304.SZ,0.441432589797462
2017-09,600317.SH,0.4400036610624666
2017-09,001696.SZ,0.4286781208616525
2017-09,600741.SH,0.4276370875971033
2017-09,600086.SH,0.42277296377812446
2017-09,002608.SZ,0.4214364099905113
2017-09,600011.SH,0.42121253591206925
2017-09,600221.SH,0.41838963092723735
2017-09,000951.SZ,0.4183739396177844
2017-09,600167.SH,0.4179802611948938
2017-09,600563.SH,0.4164255608604781
2017-09,000883.SZ,0.41145394293184023
2017-09,600685.SH,0.4080277456523694
2017-09,601377.SH,0.4072110295508395
2017-09,000157.SZ,0.40693330919008935
2017-09,603589.SH,0.4064397975642361
2017-09,601688.SH,0.4063968986314291
2017-09,002583.SZ,0.40470912458941305
2017-09,600219.SH,0.4037811514377666
2017-09,000852.SZ,0.4011484206877448
2017-10,600760.SH,3.518454104717263
2017-10,600809.SH,2.4226236575246607
2017-10,603160.SH,2.191193768498179
2017-10,002497.SZ,2.1781284021570664
2017-10,002460.SZ,2.106649504762105
2017-10,603799.SH,1.9912215286516002
2017-10,002302.SZ,1.989779475399705
2017-10,000933.SZ,1.9096374585279445
2017-10,600516.SH,1.8993690150978302
2017-10,601600.SH,1.702295144264869
2017-10,002408.SZ,1.6838558403286443
2017-10,600779.SH,1.5437208817050416
2017-10,600801.SH,1.541650101548914
2017-10,600507.SH,1.512884471704085
2017-10,000807.SZ,1.3648893857209816
2017-10,300450.SZ,1.3644243101107256
2017-10,600282.SH,1.346015493599592
2017-10,600682.SH,1.3101599316009231
2017-10,601003.SH,1.2878914695741992
2017-10,000568.SZ,1.2729779917197543
2017-10,600260.SH,1.2683146071993847
2017-10,000651.SZ,1.2381703721729813
2017-10,000877.SZ,1.2292994604032468
2017-10,000488.SZ,1.1949371871647714
2017-10,601318.SH,1.1805648722118507
2017-10,600874.SH,1.148518196764228
2017-10,000858.SZ,1.1354833441052359
2017-10,300180.SZ,1.106201262480318
2017-10,600585.SH,1.093254545162794
2017-10,600703.SH,1.0927214287934959
2017-10,000401.SZ,1.081057445243718
2017-10,601933.SH,1.0783774765797058
2017-10,601012.SH,1.0720585248989736
2017-10,002271.SZ,1.0572855419642566
2017-10,600782.SH,1.0549875874902506
2017-10,603993.SH,1.0408844218495543
2017-10,000717.SZ,1.0353599233543889
2017-10,600309.SH,1.0344801113510165
2017-10,002008.SZ,1.0276032556723256
2017-10,000830.SZ,1.0251343934038555
2017-10,601992.SH,0.9802037429739229
2017-10,300122.SZ,0.9521962846333794
2017-10,600219.SH,0.9517697624309565
2017-10,000333.SZ,0.9449963474418178
2017-10,600971.SH,0.9405678360098801
2017-10,000709.SZ,0.927200793805964
2017-10,300142.SZ,0.9063644849657964
2017-10,002236.SZ,0.9034633703525587
2017-10,000927.SZ,0.8924133461050974
2017-10,600808.SH,0.8900900200267639
2017-10,601939.SH,0.8895723763993537
2017-10,600150.SH,0.8715293515025004
2017-10,601618.SH,0.8687269705660101
2017-10,000688.SZ,0.8683926883654165
2017-10,601088.SH,0.8679247751180786
2017-10,600567.SH,0.8654385793019501
2017-10,601006.SH,0.8648497439396811
2017-10,601668.SH,0.8551969461642597
2017-10,600197.SH,0.8479852614571912
2017-10,601669.SH,0.8376145573268181
2017-10,002230.SZ,0.8340718922288043
2017-10,601398.SH,0.825292078129716
2017-10,002233.SZ,0.8235056712970076
2017-10,603288.SH,0.8079089656694411
2017-10,000898.SZ,0.7918083590675652
2017-10,601155.SH,0.7912575724996918
2017-10,600487.SH,0.7893603895581782
2017-10,600125.SH,0.7843972704051102
2017-10,600008.SH,0.7839886859447903
2017-10,600298.SH,0.7814035328285223
2017-10,601211.SH,0.7813677039336097
2017-10,601101.SH,0.7811039974023765
2017-10,002092.SZ,0.773706182240304
2017-10,601225.SH,0.751355196888136
2017-10,002028.SZ,0.7507416216513726
2017-10,002602.SZ,0.7469506170672255
2017-10,000429.SZ,0.7398510417748747
2017-10,600545.SH,0.7380317813028084
2017-10,002738.SZ,0.7341602333821
2017-10,600887.SH,0.7309739714018308
2017-10,600660.SH,0.7299431074412209
2017-10,000063.SZ,0.7232552578755459
2017-10,601328.SH,0.7201446815399605
2017-10,600036.SH,0.7196459003242279
2017-10,600019.SH,0.7170049773101632
2017-10,300308.SZ,0.7161453837381979
2017-10,600546.SH,0.7103597704335609
2017-10,600685.SH,0.7064245054055013
2017-10,600795.SH,0.7002563453967081
2017-10,300136.SZ,0.6977795288373787
2017-10,600519.SH,0.6848723320299303
2017-10,001872.SZ,0.6833256613063576
2017-10,601288.SH,0.6800685888554621
2017-10,600307.SH,0.6786811393877534
2017-10,002342.SZ,0.6776607771980068
2017-10,603589.SH,0.6721198347790034
2017-10,600031.SH,0.6720356136387028
2017-10,601717.SH,0.6580749811289217
2017-10,600340.SH,0.6565172200978466
2017-10,000703.SZ,0.6484282807537132
2017-10,600167.SH,0.6468654578226631
2017-10,002466.SZ,0.6462565622053904
2017-10,601818.SH,0.6409299125410354
2017-10,002128.SZ,0.631948305481226
2017-10,601336.SH,0.6313011650695767
2017-10,600028.SH,0.6310514165246877
2017-10,002146.SZ,0.6189757416344507
2017-10,002512.SZ,0.6145065098081522
2017-10,000778.SZ,0.6140746010436848
2017-10,600900.SH,0.6128156715101581
2017-10,002411.SZ,0.6112071879039129
2017-10,000825.SZ,0.6100720566319402
2017-10,601899.SH,0.6086588995490649
2017-10,601688.SH,0.6047162206700766
2017-10,600886.SH,0.5997179750169146
2017-10,002601.SZ,0.5994988351214856
2017-10,600392.SH,0.5991238702502116
2017-10,600563.SH,0.5976224113501416
2017-10,601000.SH,0.5916966019516088
2017-10,601988.SH,0.5899910645672861
2017-10,600295.SH,0.5875806683299766
2017-10,601800.SH,0.585295499688738
2017-10,600196.SH,0.5804253551626977
2017-10,600690.SH,0.5789149530784973
2017-10,600030.SH,0.5768754829406422
2017-10,601601.SH,0.5764076327931545
2017-10,000001.SZ,0.5724722584796318
2017-10,600352.SH,0.5710101752498243
2017-10,600338.SH,0.5694966078096173
2017-10,600273.SH,0.5610844722638251
2017-10,600377.SH,0.5593973904407812
2017-10,000612.SZ,0.5579169641186579
2017-10,002648.SZ,0.5565967370444495
2017-10,601636.SH,0.556376512539208
2017-10,000883.SZ,0.5550801533616393
2017-10,600497.SH,0.5498236973415775
2017-10,600023.SH,0.5470295811870406
2017-10,600050.SH,0.5469659921906472
2017-10,000069.SZ,0.5465829742961327
2017-10,601377.SH,0.5457384851834127
2017-10,601998.SH,0.5447283823537462
2017-10,000776.SZ,0.5422936416418854
2017-10,601166.SH,0.5397793404519796
2017-10,601991.SH,0.5396330995430464
2017-10,000951.SZ,0.5383383354352632
2017-10,600741.SH,0.533784456552878
2017-10,601117.SH,0.5311625546121274
2017-10,600221.SH,0.5307605258650705
2017-10,600525.SH,0.530641786151201
2017-10,601901.SH,0.524659656288788
2017-10,600496.SH,0.5244589245863762
2017-10,000425.SZ,0.5242620741655808
2017-10,600872.SH,0.52321900094648
2017-10,300124.SZ,0.5227656251769717
2017-10,600675.SH,0.5202188468477703
2017-10,002470.SZ,0.514929166312172
2017-10,000539.SZ,0.5148931360915873
2017-10,600674.SH,0.5140406057723624
2017-10,601168.SH,0.5071439772295854
2017-10,002304.SZ,0.5054299332863935
2017-10,600089.SH,0.5043590170359822
2017-10,600068.SH,0.5018582487097226
2017-10,600643.SH,0.5018005343128638
2017-10,002419.SZ,0.4995141125249266
2017-10,002126.SZ,0.49180167922985274
2017-10,600764.SH,0.4907570484471697
2017-10,600061.SH,0.48543698422354087
2017-10,601628.SH,0.4821631940166813
2017-10,600863.SH,0.4819318464977368
2017-10,601666.SH,0.4785460850236041
2017-10,000528.SZ,0.47739220512156844
2017-10,600111.SH,0.4754246170433254
2017-10,600438.SH,0.475336733957764
2017-10,600362.SH,0.47521705428211175
2017-10,002450.SZ,0.47463573407446963
2017-10,000630.SZ,0.4730784559209832
2017-10,002252.SZ,0.47202352393743513
2017-10,000926.SZ,0.471276395794513
2017-10,000088.SZ,0.4710346949861803
2017-10,600688.SH,0.4709671138544263
2017-10,600291.SH,0.4692601022649522
2017-10,000930.SZ,0.4669411283217852
2017-10,000997.SZ,0.46536988608269364
2017-10,300408.SZ,0.4644430696162185
2017-10,601898.SH,0.4633943006448675
2017-10,000661.SZ,0.4633465027960181
2017-10,600642.SH,0.4631280685034365
2017-10,000831.SZ,0.46274389379252817
2017-10,600436.SH,0.46266110392989646
2017-10,601388.SH,0.46202347677283867
2017-10,600409.SH,0.46133816093228214
2017-10,002310.SZ,0.45986857534817344
2017-10,002050.SZ,0.45964226354024423
2017-10,600039.SH,0.4591473141987361
2017-10,600021.SH,0.45817749950465864
2017-10,601699.SH,0.4573191528595002
2017-10,000932.SZ,0.4561582959456233
2017-10,600999.SH,0.4537980302932969
2017-10,601857.SH,0.4505409740844807
2017-10,000799.SZ,0.4470451836560409
2017-10,600720.SH,0.4458639022385215
2017-10,600466.SH,0.4435545485072683
2017-10,600509.SH,0.44265680266781654
2017-10,603868.SH,0.44263986156931306
2017-10,600428.SH,0.442195906463222
2017-10,601186.SH,0.44025297046614564
2017-10,601238.SH,0.43806563059608294
2017-10,002019.SZ,0.4370973294660895
2017-10,600056.SH,0.43623994185932496
2017-10,000060.SZ,0.43617176402262614
2017-10,601216.SH,0.4333022415230111
2017-10,600026.SH,0.43272241789143756
2017-10,600251.SH,0.4303760335444481
2017-10,600153.SH,0.42969815099558295
2017-10,002311.SZ,0.427960269548153
2017-10,000027.SZ,0.42789113888631064
2017-10,601233.SH,0.42625417832667384
2017-10,000852.SZ,0.42482362719956923
2017-10,600958.SH,0.4234806829101693
2017-10,000685.SZ,0.422778795851254
2017-10,601678.SH,0.42154956090569995
2017-10,600717.SH,0.42095857776701595
2017-10,002608.SZ,0.41657058098376354
2017-10,002714.SZ,0.4156192136331646
2017-10,601258.SH,0.41443095256708773
2017-10,600029.SH,0.4116429294910645
2017-10,600276.SH,0.4106345317578962
2017-10,000937.SZ,0.40980054487052386
2017-10,600881.SH,0.40964892348628823
2017-10,002138.SZ,0.40859640867218683
2017-10,000998.SZ,0.4065882180341726
2017-10,000538.SZ,0.40387315158569437
2017-11,600760.SH,2.8903252534684554
2017-11,002460.SZ,2.4458002328185238
2017-11,600809.SH,2.314320079699164
2017-11,603799.SH,2.2582789554682225
2017-11,601003.SH,2.2393611539323275
2017-11,600779.SH,2.2327479122094918
2017-11,600516.SH,2.1417188476286713
2017-11,300450.SZ,1.6130409680162234
2017-11,600519.SH,1.470989690419425
2017-11,600260.SH,1.4524201333103335
2017-11,000930.SZ,1.4128168209881136
2017-11,600702.SH,1.379284162891166
2017-11,002236.SZ,1.3768812452733385
2017-11,002497.SZ,1.3620343815002525
2017-11,000858.SZ,1.3048614609200477
2017-11,000725.SZ,1.2938680288210653
2017-11,002470.SZ,1.25847042119985
2017-11,600179.SH,1.2521200152768568
2017-11,600332.SH,1.2254820045211103
2017-11,000651.SZ,1.224815393126571
2017-11,002423.SZ,1.1930088182362946
2017-11,002466.SZ,1.1928441948561115
2017-11,000333.SZ,1.1881666389212198
2017-11,600703.SH,1.185744322671889
2017-11,002271.SZ,1.1706689284634342
2017-11,000830.SZ,1.1445872466804499
2017-11,601933.SH,1.1402075917683132
2017-11,000568.SZ,1.1272488929494289
2017-11,600309.SH,1.0859896877892494
2017-11,001872.SZ,1.0759428524501653
2017-11,600315.SH,1.0426482540366442
2017-11,002050.SZ,1.0376572874490022
2017-11,000418.SZ,1.027051326715182
2017-11,601318.SH,1.0092577152689979
2017-11,600487.SH,1.0000978644173424
2017-11,300136.SZ,0.9983781879857871
2017-11,600009.SH,0.984133991611166
2017-11,300308.SZ,0.9799373711292388
2017-11,002738.SZ,0.9792307840032047
2017-11,000538.SZ,0.954678696153222
2017-11,600874.SH,0.9539500747384038
2017-11,002384.SZ,0.948409392683925
2017-11,600660.SH,0.9315141037774576
2017-11,601398.SH,0.9217106063422082
2017-11,002304.SZ,0.9075290158726398
2017-11,600507.SH,0.904082914071791
2017-11,000786.SZ,0.8978397933845155
2017-11,600338.SH,0.8867153225318312
2017-11,600036.SH,0.8797413858370416
2017-11,600273.SH,0.8774241713351443
2017-11,600196.SH,0.8761383607256386
2017-11,002028.SZ,0.8677239032572296
2017-11,603288.SH,0.8648763839588156
2017-11,600197.SH,0.8585338380459835
2017-11,601012.SH,0.8565564317067978
2017-11,002219.SZ,0.8560014570106234
2017-11,600887.SH,0.854541712125398
2017-11,601939.SH,0.8383493757976263
2017-11,002008.SZ,0.8369233574403776
2017-11,000401.SZ,0.8292994967222704
2017-11,600298.SH,0.8292618645522272
2017-11,000488.SZ,0.8184213329903157
2017-11,002310.SZ,0.8156419543005101
2017-11,000429.SZ,0.8000864688335443
2017-11,603993.SH,0.7962368888637028
2017-11,600377.SH,0.7939519705788495
2017-11,600690.SH,0.7867298821160627
2017-11,000921.SZ,0.7760969543710803
2017-11,600436.SH,0.7605319591315779
2017-11,601155.SH,0.7562621522114118
2017-11,002821.SZ,0.7524888679459975
2017-11,600028.SH,0.7256597091023491
2017-11,601006.SH,0.7220532503223616
2017-11,600008.SH,0.7199504470912925
2017-11,000596.SZ,0.7140867363343739
2017-11,600018.SH,0.714046051217237
2017-11,600741.SH,0.6946932055131559
2017-11,000063.SZ,0.6889560959466816
2017-11,300124.SZ,0.6886940975636933
2017-11,600276.SH,0.6861814846689671
2017-11,600872.SH,0.6847667355111711
2017-11,601988.SH,0.6820302632219631
2017-11,002192.SZ,0.6807870243588051
2017-11,000709.SZ,0.673696464804896
2017-11,601991.SH,0.6713240230833951
2017-11,601799.SH,0.6685106147726604
2017-11,601018.SH,0.6684160246965354
2017-11,002352.SZ,0.6669634867253358
2017-11,601288.SH,0.6647725892647618
2017-11,002080.SZ,0.6630236493785677
2017-11,601607.SH,0.6611587880051877
2017-11,600885.SH,0.656095887384957
2017-11,600900.SH,0.6560026703063668
2017-11,600486.SH,0.6535440630956686
2017-11,600161.SH,0.6513423466838772
2017-11,600282.SH,0.6441390889768421
2017-11,600755.SH,0.6435964959817722
2017-11,600827.SH,0.637027948136786
2017-11,002512.SZ,0.6367414770877141
2017-11,300070.SZ,0.6367206993886361
2017-11,601678.SH,0.6338108715619623
2017-11,000900.SZ,0.6284029783519582
2017-11,600125.SH,0.6282266956121524
2017-11,600019.SH,0.6271244221239063
2017-11,000883.SZ,0.6263521457077347
2017-11,000566.SZ,0.6244119230756012
2017-11,601633.SH,0.6190145246221315
2017-11,600104.SH,0.6147455493430214
2017-11,601328.SH,0.6121521460203141
2017-11,000525.SZ,0.6066370204635476
2017-11,601985.SH,0.604092706084841
2017-11,601628.SH,0.6029810582292716
2017-11,600266.SH,0.5960495481286268
2017-11,600219.SH,0.5940244818691127
2017-11,603868.SH,0.5900230842513893
2017-11,002573.SZ,0.5896925318818278
2017-11,600645.SH,0.5851570250800823
2017-11,601857.SH,0.583996264913997
2017-11,600167.SH,0.5818021250055038
2017-11,300003.SZ,0.57901816932656
2017-11,002415.SZ,0.577163120285923
2017-11,002024.SZ,0.576162638049393
2017-11,000826.SZ,0.5722192908033967
2017-11,601000.SH,0.5714769172300074
2017-11,601258.SH,0.570804285344314
2017-11,601618.SH,0.5651039580031775
2017-11,002002.SZ,0.5576797159944697
2017-11,600688.SH,0.5397393212594714
2017-11,002372.SZ,0.5365878243947892
2017-11,600138.SH,0.5353236129662164
2017-11,601011.SH,0.5330384861255644
2017-11,600132.SH,0.530181738074269
2017-11,601880.SH,0.5264984954017362
2017-11,002410.SZ,0.5263443183351444
2017-11,000528.SZ,0.5236966974178484
2017-11,600674.SH,0.5234585468539572
2017-11,002714.SZ,0.5196200411127649
2017-11,002812.SZ,0.51808321869906
2017-11,000050.SZ,0.5174211751069875
2017-11,601333.SH,0.515562248708907
2017-11,600388.SH,0.5143193625255046
2017-11,600329.SH,0.5117662698751279
2017-11,002601.SZ,0.5115556878353462
2017-11,600863.SH,0.5107242018219301
2017-11,600614.SH,0.5089191296374064
2017-11,600720.SH,0.5074508503529553
2017-11,600717.SH,0.5068104267604394
2017-11,002450.SZ,0.5054213564785748
2017-11,002252.SZ,0.5044033197874386
2017-11,600017.SH,0.5035029973367131
2017-11,002230.SZ,0.5026499074585581
2017-11,601668.SH,0.5020880779976504
2017-11,000877.SZ,0.5017426668751843
2017-11,300408.SZ,0.500930687013406
2017-11,601186.SH,0.4978996036001219
2017-11,600639.SH,0.4973693004178077
2017-11,600518.SH,0.49570291091822116
2017-11,600068.SH,0.48931076787685146
2017-11,601166.SH,0.488043422808068
2017-11,600317.SH,0.4875684367071654
2017-11,000999.SZ,0.4825594280018018
2017-11,600642.SH,0.4808140409957914
2017-11,300357.SZ,0.474840220138499
2017-11,600567.SH,0.47477194602497574
2017-11,601669.SH,0.474281677728397
2017-11,000898.SZ,0.469194289510695
2017-11,000039.SZ,0.46781235970052987
2017-11,600525.SH,0.4669621116562658
2017-11,600572.SH,0.46589627584213256
2017-11,600023.SH,0.46524405549117365
2017-11,600086.SH,0.46021540708682096
2017-11,000778.SZ,0.4597076446470639
2017-11,000685.SZ,0.45906144776669666
2017-11,000423.SZ,0.45718007261236165
2017-11,601800.SH,0.45616949552513886
2017-11,600886.SH,0.4559562775858088
2017-11,600884.SH,0.4540642958612604
2017-11,300122.SZ,0.45327760143135487
2017-11,002745.SZ,0.4531969576137085
2017-11,601601.SH,0.4526670430092934
2017-11,601992.SH,0.45218608232535684
2017-11,601117.SH,0.44897004343042657
2017-11,600859.SH,0.4471322475526134
2017-11,000088.SZ,0.4427543537637855
2017-11,600162.SH,0.44130280588898374
2017-11,600545.SH,0.440765092876108
2017-11,600157.SH,0.4403626709174602
2017-11,000990.SZ,0.4382792193905834
2017-11,600340.SH,0.4374593202879702
2017-11,001914.SZ,0.43586425226384345
2017-11,601608.SH,0.429628993419342
2017-11,600801.SH,0.42937419130671806
2017-11,600971.SH,0.4282982186252374
2017-11,600563.SH,0.4280752232414051
2017-11,600056.SH,0.42638553444183463
2017-11,600790.SH,0.42576135035370266
2017-11,002294.SZ,0.4205545848710136
2017-11,000933.SZ,0.417653639400472
2017-11,600284.SH,0.4172019726567832
2017-11,002555.SZ,0.41692229469375974
2017-11,600895.SH,0.4160649670461165
2017-11,603589.SH,0.41278929952041205
2017-11,300032.SZ,0.41268101093823806
2017-11,002508.SZ,0.409626033532776
2017-11,600663.SH,0.4092011163026426
2017-11,002595.SZ,0.40895545457919824
2017-11,600320.SH,0.408320182489262
2017-11,601211.SH,0.40743641602834796
2017-11,601390.SH,0.40561965117909643
2017-11,000537.SZ,0.40528130787860966
2017-11,000717.SZ,0.4042996768637269
2017-11,000869.SZ,0.4009809658771275
2017-11,600795.SH,0.39947297649606445
2017-11,000726.SZ,0.39931056445455104
2017-11,600039.SH,0.397643633199747
2017-11,000547.SZ,0.3961522567231996
2017-11,000661.SZ,0.39384164210056416
2017-11,002078.SZ,0.3914026725454302
2017-11,000612.SZ,0.3913180051762433
2017-11,600848.SH,0.38916310143032756
2017-11,000301.SZ,0.3885192882430135
2017-11,000157.SZ,0.3881452284894011
2017-11,002212.SZ,0.3878870157405866
2017-11,600643.SH,0.38563996605764966
2017-11,600808.SH,0.3855868016708584
2017-11,600021.SH,0.38296960327845575
2017-11,600820.SH,0.38104539909012647
2017-11,600153.SH,0.3809154368748326
2017-11,600166.SH,0.37952513878043714
2017-11,600496.SH,0.3790571892256575
2017-11,600782.SH,0.37895365045440865
2017-11,600066.SH,0.378060469000118
2017-11,000539.SZ,0.3780580065535739
2017-11,300274.SZ,0.3769248433145157
2017-12,601360.SH,3.7735246062074994
2017-12,600309.SH,2.1252948036338095
2017-12,002460.SZ,2.0392560311989536
2017-12,600516.SH,2.010014343128195
2017-12,002230.SZ,1.824200138060222
2017-12,000830.SZ,1.6609701480889352
2017-12,600801.SH,1.6270569493128269
2017-12,600760.SH,1.5943019470157402
2017-12,601012.SH,1.5230405754350995
2017-12,002497.SZ,1.4419037344430625
2017-12,300136.SZ,1.4215749823788413
2017-12,002008.SZ,1.4025748135514227
2017-12,002302.SZ,1.3971694317104135
2017-12,000786.SZ,1.3924907706702985
2017-12,600487.SH,1.3853681922511882
2017-12,600779.SH,1.357128773626929
2017-12,600260.SH,1.3297260097414885
2017-12,601318.SH,1.2707502945427678
2017-12,603799.SH,1.2631326745097975
2017-12,000725.SZ,1.2519464789016108
2017-12,300122.SZ,1.2397159806070497
2017-12,600585.SH,1.2270111696054553
2017-12,603288.SH,1.225706108387914
2017-12,000063.SZ,1.2161420499207296
2017-12,600782.SH,1.203081111157471
2017-12,600507.SH,1.2022626146712865
2017-12,002714.SZ,1.182710036524243
2017-12,000651.SZ,1.18130618243243
2017-12,601155.SH,1.1673649146283036
2017-12,600282.SH,1.1429645844971268
2017-12,600809.SH,1.1426835323252924
2017-12,600179.SH,1.130767292209796
2017-12,002507.SZ,1.1184127892706073
2017-12,000401.SZ,1.0778792167966
2017-12,600808.SH,1.0676883066862433
2017-12,600690.SH,1.054386148472719
2017-12,600036.SH,1.0504325844023508
2017-12,300450.SZ,1.0304273654272544
2017-12,000717.SZ,0.9917901014764153
2017-12,600298.SH,0.9815917793574436
2017-12,002285.SZ,0.9648744857188903
2017-12,601225.SH,0.9534775064910813
2017-12,600525.SH,0.9382943139564437
2017-12,000333.SZ,0.9380406953947975
2017-12,600519.SH,0.9330720990467353
2017-12,601006.SH,0.9163347743128825
2017-12,600887.SH,0.9136663159893466
2017-12,300573.SZ,0.9121696356147468
2017-12,601992.SH,0.9111431107908623
2017-12,603868.SH,0.8973050556300434
2017-12,600703.SH,0.8968977029465667
2017-12,600660.SH,0.8966465677884404
2017-12,002192.SZ,0.8870675999549754
2017-12,600197.SH,0.8858065205079727
2017-12,002310.SZ,0.863811166984134
2017-12,600874.SH,0.8627795338302957
2017-12,002745.SZ,0.8624669656177637
2017-12,002271.SZ,0.8616965861960203
2017-12,600018.SH,0.8586530293206278
2017-12,000932.SZ,0.8540894155185534
2017-12,600009.SH,0.8535144795335063
